price,year,odometer,title_status,transmission,drive,state
24743,2016,46644,0,0,2,10
25500,2015,57150,0,0,2,18
4500,2008,327000,0,0,2,18
9495,2010,132658,0,1,2,9
24900,2014,95156,0,0,0,18
14500,2010,154000,1,0,2,18
1000,2003,81000,0,1,0,21
15944,2012,114381,0,0,0,21
30777,2019,16237,0,0,0,21
12990,2006,200962,0,0,1,4
10990,2003,194637,0,0,1,4
8000,2003,285000,0,1,0,4
9999,2013,158025,0,0,2,4
18990,2013,168911,0,0,1,4
9950,2004,134649,0,0,1,1
18952,2015,106333,0,0,2,1
9400,2006,195900,0,0,2,27
6500,2009,104000,0,1,2,21
16588,2012,149000,0,0,2,4
9999,2013,158025,0,0,2,4
16000,2008,135000,0,0,2,4
16588,2012,149000,0,0,2,4
18995,2011,90099,0,0,0,21
5500,2001,204000,0,0,2,3
18500,2011,79000,0,0,2,39
29000,2017,12000,0,0,2,3
7500,2007,103640,0,0,2,15
12977,2005,106,0,1,2,3
24988,2013,50745,0,0,0,40
14998,2005,135477,0,0,2,42
8000,2001,130730,0,1,2,3
24000,2014,62762,0,0,2,3
22000,2013,101000,0,0,0,3
9950,2013,177000,0,0,2,3
7995,2004,154228,0,1,2,3
30790,2017,54903,0,0,0,13
8500,2002,151000,0,1,0,33
8500,2004,215000,0,1,0,4
28988,2015,56884,0,0,0,4
9995,2009,142686,0,0,2,9
23995,2015,103040,0,0,0,21
17999,2014,93400,0,1,0,21
13995,2008,151000,0,0,0,21
6500,2009,269000,0,0,2,21
21900,2015,80600,0,0,0,20
20500,2015,117085,0,0,0,6
18800,2013,101958,0,0,0,6
6553,2005,132956,0,0,2,12
23952,2013,54587,0,0,0,9
9950,2013,177000,0,0,2,3
17250,2003,75600,0,0,0,12
5995,2010,143318,0,0,2,30
25952,2015,48217,0,0,0,9
15995,2015,95311,0,0,2,3
14500,2013,82000,3,0,0,30
13295,2007,169314,0,0,0,13
8900,2007,213000,0,0,2,3
26952,2018,33609,0,0,2,9
12700,2015,108565,0,0,2,9
16250,2016,85795,0,0,2,9
22498,2014,88894,0,0,0,9
9750,2006,216076,0,0,0,44
25998,2017,72080,0,0,1,9
3500,1999,261000,0,1,2,41
24998,2016,83872,0,0,1,9
14995,2007,109872,0,0,2,3
23952,2015,40167,0,0,2,9
21952,2018,10283,0,0,2,9
17952,2013,71991,0,1,0,9
11495,2007,165300,0,0,0,9
7900,2008,82600,0,0,0,33
27952,2015,49985,0,0,0,3
5200,2008,243000,0,0,2,41
18535,2013,102203,0,0,2,9
17995,2014,45000,0,0,2,3
6999,2016,225000,0,0,2,4
13450,2011,151410,0,0,0,20
17995,2010,122736,0,0,0,20
12995,2006,147966,0,0,0,20
9000,2009,251542,0,0,2,9
16900,2011,167372,0,0,2,42
23900,2014,115589,0,0,0,42
6495,2005,233591,0,0,0,30
26999,2014,80803,0,0,0,0
28900,2017,35015,1,1,0,19
33000,2018,27400,0,0,0,30
6999,2009,120,0,1,0,19
12995,2007,162322,0,0,0,19
13995,2015,71970,0,0,2,30
11799,2006,114530,0,0,2,30
25888,2016,50169,0,0,2,9
7995,2003,80170,0,1,2,9
7600,2005,119000,0,0,2,9
13995,2011,174075,0,0,2,9
25998,2017,72080,0,0,1,9
26998,2015,35619,0,0,1,9
24998,2016,83872,0,0,1,9
8450,2004,153414,0,1,0,9
26995,2018,23500,2,0,0,3
26995,2015,67629,0,0,0,46
7000,2004,213000,0,0,1,3
9999,2013,158025,0,0,2,4
11999,2008,1,0,0,1,3
5800,2003,268000,0,0,2,3
27952,2015,49985,0,0,0,3
19500,2015,8360,2,0,2,3
10995,2006,120274,0,0,2,3
14995,2006,143376,0,0,2,3
28999,2017,65254,0,1,0,5
19999,2012,111655,0,0,2,5
16900,2008,110160,0,0,0,5
12500,2009,170566,0,0,1,42
30777,2019,16237,0,0,0,19
22490,2017,42070,0,0,2,42
21491,2012,102809,0,0,0,5
28950,2019,12283,3,0,0,43
11500,2008,80000,2,0,0,43
33895,2019,12858,0,0,0,43
29950,2014,51000,0,0,0,43
4500,2001,73500,0,0,2,45
11495,2009,213911,0,1,0,5
14995,2007,234187,0,0,0,5
20999,2013,101413,0,0,2,5
25999,2014,88307,0,2,0,5
9400,2010,135441,0,0,1,5
19500,2013,107000,1,0,0,5
8000,2001,178000,0,0,0,5
9500,2003,133000,0,0,0,19
30777,2019,16237,0,0,0,45
17995,2007,147000,0,0,0,46
25990,2015,39725,0,0,0,45
3000,1998,207000,0,1,2,46
22000,2012,69258,0,0,0,45
7995,2004,147671,0,1,0,45
12995,2007,124716,0,0,0,45
7500,2001,228469,0,0,0,44
19700,2007,138000,0,0,1,44
16995,2014,64844,0,0,2,4
8500,2013,48255,0,0,1,9
32700,2018,35200,0,0,0,4
24999,2012,96499,0,0,0,4
27777,2016,100013,0,0,0,4
17999,2006,175857,0,0,0,4
5995,2010,143318,0,0,2,30
14977,2008,126865,0,0,2,3
5500,2009,215000,0,0,2,19
24900,2016,18000,2,0,0,41
24998,2016,83872,0,0,1,9
9495,2010,132658,0,1,2,9
25990,2015,39725,0,0,0,19
17995,2010,84542,0,0,0,14
10500,2011,109000,0,0,0,14
10950,2002,159887,0,0,0,44
27000,2016,46900,0,1,0,44
25900,2015,68314,0,0,0,19
27999,2015,66580,0,0,0,44
28990,2017,51379,0,1,0,44
18950,2018,48806,0,0,0,33
17999,2013,111886,0,0,0,30
13950,2017,61773,3,0,0,33
4200,1998,146000,0,0,2,12
17995,2010,122736,0,0,0,44
16900,2013,93000,0,1,0,19
12995,2006,147966,0,0,0,44
10999,2008,191507,0,0,0,19
9999,2006,198735,0,0,0,19
9000,2006,195000,0,0,2,31
6000,2007,190000,0,0,1,31
8990,2006,177461,0,0,1,41
12995,2007,162322,0,0,0,19
11995,2006,132930,0,0,0,19
27590,2017,51395,0,0,0,31
6900,2002,207800,0,0,2,41
10500,2008,205,0,0,0,41
17500,2006,116500,0,0,0,31
13000,2008,121000,2,1,0,31
409,2014,48813,0,0,0,31
27905,2019,6438,0,0,2,3
11500,2005,117000,0,0,2,31
13000,2008,121000,2,1,0,31
2000,2007,138528,0,1,2,33
4000,2004,198000,0,1,2,44
12995,2007,162322,0,0,0,19
11995,2006,132930,0,0,0,19
9995,2011,161000,0,0,0,33
9995,2013,127277,0,0,2,33
10997,2015,144650,0,0,2,22
16900,2012,90000,3,0,0,31
13900,2006,129416,0,0,0,22
30000,2012,75000,0,0,0,31
13000,2008,121000,2,1,0,31
23888,2015,45506,0,0,0,33
18950,2017,50925,3,0,2,9
19765,2014,62403,0,0,2,33
22500,2006,158000,0,0,0,31
14770,2011,108775,0,0,0,33
9000,2008,230000,0,0,0,33
14400,2005,79556,0,0,0,33
19499,2013,127501,0,0,0,44
26900,2015,53390,0,0,0,19
10900,2008,124637,0,0,0,19
26900,2015,53390,0,0,0,33
8850,2010,156000,0,0,0,33
8850,2010,156000,0,0,0,33
3500,1995,189000,0,0,0,19
8850,2010,156000,0,0,0,33
16995,2011,121000,0,0,0,29
35900,2019,9775,0,0,0,19
8995,1997,126370,0,1,0,5
8500,2006,112746,0,0,2,19
15944,2012,114381,0,0,0,33
11495,2009,213911,0,1,0,5
28999,2016,43000,0,0,0,19
15944,2012,114381,0,0,0,29
13995,2008,151000,0,0,0,29
14995,2010,144000,0,0,0,29
13995,2010,118000,0,0,0,29
16995,2014,157000,0,0,0,29
9995,2008,160000,0,1,0,29
14995,2013,108000,0,0,0,29
16995,2013,115000,0,0,0,29
11995,2007,142000,0,0,0,29
11995,2005,130000,0,0,0,29
15995,2011,90000,0,0,0,29
9995,2007,176000,0,1,0,29
16995,2011,121000,0,0,0,29
14995,2010,167000,0,0,0,29
16995,2010,95000,0,0,0,29
14995,2012,150000,0,0,0,29
16995,2011,111000,0,0,0,29
14995,2010,121000,0,1,0,29
15995,2014,139000,0,0,0,29
12995,2008,157000,0,0,0,29
15995,2011,134000,0,0,0,29
11995,2005,112000,0,1,0,29
12952,2008,188722,0,0,0,9
30777,2019,16237,0,0,0,29
30777,2019,16237,0,0,0,29
9995,2006,168000,0,0,0,29
14990,2011,108229,0,0,0,29
17995,2011,100000,0,0,0,29
11995,2008,153000,0,0,0,29
4000,1999,99000,0,0,2,2
20997,2010,105593,0,0,0,33
20996,2014,115783,0,0,2,9
